Hotel,Booking_status,Lead Time,Arrival_Year,Arrival_Month,Weekend_Nights,Week_Nights,Adults,Children,Babies,Meal_Plan,Guest_Country,Market_Segment,City Hotel,City Hotel,Previous_Cancellations,Prior_Successful Stays,Reserved_Room_Type,Assigned_Room_Type,Booking_Changes,Deposit_Policy,Agent_ID,Days_on_Waitlist,Customer_Type,Average_Daily_Rate (USD),Special_Requests_Count,Reservation_Status,Status_Date,Total_Guests,Total_Nights,Total_Revenue (USD),Total_Revenue (INR)
Resort Hotel,NO,46,2017,June,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,531,0,Transient,156,2,Check-Out,2017-07-01,2,7,1092,99044
Resort Hotel,NO,24,2017,January,0,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,Transient,78,1,Check-Out,2017-01-29,2,2,156,14149
Resort Hotel,YES,41,2017,July,2,3,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,314,0,Transient,210,0,Canceled,2017-07-07,3,5,1048,95045
Resort Hotel,NO,71,2016,September,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,121,1,Check-Out,2016-09-15,2,3,364,33014
Resort Hotel,NO,1,2015,July,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,94,0,Transient,173,1,Check-Out,2015-07-19,2,1,173,15691
Resort Hotel,NO,0,2015,December,0,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,94,0,Transient,48,0,Check-Out,2015-12-12,1,4,192,17414
Resort Hotel,YES,159,2017,March,6,15,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,75,0,Transient,68,1,Canceled,2017-02-10,2,21,1436,130281
Resort Hotel,YES,230,2017,May,0,3,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,Transient,130,0,Canceled,2016-12-14,4,3,390,35373
Resort Hotel,NO,86,2016,August,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,236,1,Check-Out,2016-08-15,2,3,708,64216
Resort Hotel,NO,1,2015,December,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,0,Group,37,0,Check-Out,2015-12-09,1,1,37,3352
Resort Hotel,NO,5,2016,November,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,Transient,71,2,Check-Out,2016-11-20,2,1,71,6440
Resort Hotel,NO,8,2015,October,1,4,1,0,0,SC,PRT,Complementary,Corporate,1,0,2,A,I,2,No Deposit,281,0,Contract,2,2,Check-Out,2015-10-12,1,5,12,1088
Resort Hotel,NO,0,2015,December,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,94,0,Transient,35,0,Check-Out,2015-12-10,1,1,35,3175
Resort Hotel,NO,195,2017,April,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,Contract,53,0,Check-Out,2017-05-04,2,14,740,67109
Resort Hotel,NO,130,2017,July,1,5,2,0,0,BB,PRT,Direct,Direct,1,0,1,A,A,2,No Deposit,250,0,Transient,157,0,Check-Out,2017-07-24,2,6,939,85167
Resort Hotel,NO,3,2017,February,2,0,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,0,Transient,34,0,Check-Out,2017-02-07,2,2,68,6168
Resort Hotel,NO,12,2016,February,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,58,2,Check-Out,2016-02-14,2,1,58,5261
Resort Hotel,NO,175,2017,August,4,10,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240,0,Transient,258,2,Check-Out,2017-08-17,2,14,3616,327977
Resort Hotel,YES,193,2016,June,4,10,1,0,0,BB,PRT,Online TA,TA/TO,1,1,0,A,A,0,No Deposit,240,0,Transient,68,1,Canceled,2015-12-08,1,14,950,86207
Resort Hotel,NO,18,2016,February,2,3,1,0,0,BB,FIN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient,27,0,Check-Out,2016-02-18,1,5,135,12245
Resort Hotel,NO,10,2017,January,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,Transient,48,1,Check-Out,2017-01-15,2,1,48,4354
Resort Hotel,NO,75,2015,October,2,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,Contract,54,0,Check-Out,2015-10-29,2,9,490,44407
Resort Hotel,NO,0,2016,October,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,261,0,Transient,39,0,Check-Out,2016-10-12,1,1,39,3537
Resort Hotel,YES,144,2017,August,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,0,Transient,226,1,Canceled,2017-04-18,2,7,1579,143170
Resort Hotel,NO,6,2017,March,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,Transient,70,1,Check-Out,2017-03-27,2,1,70,6349
Resort Hotel,NO,64,2016,March,1,4,2,1,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,314,0,Transient,50,2,Check-Out,2016-03-28,3,5,251,22784
Resort Hotel,NO,11,2016,July,0,1,2,0,1,BB,FRA,Direct,Direct,0,0,0,A,B,3,No Deposit,94,0,Transient-Party,126,1,Check-Out,2016-07-24,3,1,126,11428
Resort Hotel,YES,16,2015,October,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,0,Transient,69,1,Canceled,2015-09-25,2,7,482,43719
Resort Hotel,NO,14,2016,October,1,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,94,0,Transient,39,0,Check-Out,2016-10-27,1,3,117,10612
Resort Hotel,NO,18,2016,April,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,Transient,85,1,Check-Out,2016-04-12,2,2,170,15419
Resort Hotel,YES,124,2017,August,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,220,1,Canceled,2017-08-17,2,2,440,39908
Resort Hotel,NO,4,2016,March,2,4,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,0,Transient,60,1,Check-Out,2016-03-22,2,6,358,32472
Resort Hotel,NO,84,2016,October,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,Transient,65,0,Check-Out,2016-11-03,2,4,259,23509
Resort Hotel,NO,115,2016,October,2,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient-Party,60,1,Check-Out,2016-10-29,2,6,360,32652
Resort Hotel,NO,4,2016,September,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,185,1,Check-Out,2016-09-18,2,2,370,33559
Resort Hotel,NO,26,2017,August,1,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,0,Transient,253,2,Check-Out,2017-08-07,3,3,760,68975
Resort Hotel,YES,129,2016,March,2,7,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,Transient,102,0,Canceled,2015-12-29,4,9,921,83532
Resort Hotel,YES,154,2016,July,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,G,0,No Deposit,250,0,Transient,170,0,No-Show,2016-07-25,2,3,510,46257
Resort Hotel,NO,0,2015,September,0,1,2,0,0,BB,BRA,Direct,Direct,0,0,0,G,G,0,No Deposit,94,0,Transient,114,0,Check-Out,2015-09-17,2,1,114,10340
Resort Hotel,NO,193,2017,July,0,3,1,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,145,2,Check-Out,2017-07-23,1,3,434,39386
Resort Hotel,NO,3,2016,March,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,74,1,Check-Out,2016-03-31,2,3,222,20135
Resort Hotel,YES,157,2017,August,0,4,2,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,250,0,Transient,238,0,Canceled,2017-07-05,2,4,950,86165
Resort Hotel,YES,64,2017,April,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,75,0,Canceled,2017-03-12,2,6,450,40815
Resort Hotel,NO,42,2016,November,2,2,2,0,0,HB,FRA,Direct,Direct,0,0,0,A,A,2,No Deposit,250,0,Transient,77,1,Check-Out,2016-11-09,2,4,308,27921
Resort Hotel,NO,2,2017,June,1,0,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,D,E,0,No Deposit,94,0,Transient,155,1,Check-Out,2017-06-19,2,1,155,14059
Resort Hotel,YES,206,2016,October,2,5,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,3,No Deposit,240,0,Transient-Party,65,1,Canceled,2016-04-29,1,7,458,41542
Resort Hotel,YES,55,2017,February,2,5,3,1,0,HB,FRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,141,0,Canceled,2016-12-14,4,7,987,89521
Resort Hotel,NO,131,2017,June,0,5,2,0,0,HB,PRT,Online TA,TA/TO,1,0,1,D,D,0,No Deposit,242,0,Transient,171,2,Check-Out,2017-06-11,2,5,855,77549
Resort Hotel,YES,72,2015,August,2,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,94,0,Transient,158,0,Canceled,2015-06-20,2,6,946,85804
Resort Hotel,YES,94,2015,September,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,89,0,Canceled,2015-07-21,2,6,534,48434
Resort Hotel,YES,183,2015,August,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,149,0,Transient,120,2,Canceled,2015-05-29,2,7,838,75998
Resort Hotel,NO,126,2016,September,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,177,0,Transient,93,0,Check-Out,2016-09-23,2,7,651,59046
Resort Hotel,NO,60,2016,November,1,3,2,0,0,HB,GBR,Direct,Direct,0,0,0,E,E,1,No Deposit,250,0,Transient,80,1,Check-Out,2016-11-11,2,4,321,29104
Resort Hotel,NO,90,2016,June,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,Contract,63,1,Check-Out,2016-06-23,2,14,881,79870
Resort Hotel,YES,321,2017,June,0,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,103,1,Canceled,2016-08-05,2,5,515,46733
Resort Hotel,NO,251,2017,June,1,3,2,0,0,HB,CN,Groups,TA/TO,0,0,0,D,F,0,No Deposit,96,0,Transient-Party,106,1,Check-Out,2017-06-30,2,4,424,38457
Resort Hotel,NO,2,2017,June,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,126,0,Check-Out,2017-06-25,2,1,126,11428
Resort Hotel,NO,58,2015,September,0,1,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,251,0,Transient,69,0,Check-Out,2015-09-10,2,1,69,6213
Resort Hotel,NO,185,2016,August,2,2,3,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,0,Transient-Party,136,0,Check-Out,2016-08-17,3,4,544,49341
Resort Hotel,NO,237,2016,June,2,8,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,0,Transient,60,3,Check-Out,2016-07-08,2,10,603,54683
Resort Hotel,YES,108,2015,August,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,0,Transient,133,0,Canceled,2015-05-22,2,7,931,84442
Resort Hotel,NO,202,2017,May,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,251,0,Transient,62,1,Check-Out,2017-05-05,2,1,62,5623
Resort Hotel,NO,3,2016,September,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,0,Transient,169,1,Check-Out,2016-09-09,2,4,674,61132
Resort Hotel,NO,68,2015,October,4,6,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,55,2,Check-Out,2015-10-28,2,10,550,49885
Resort Hotel,YES,22,2016,August,0,3,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,239,0,Canceled,2016-07-29,2,3,717,65032
Resort Hotel,YES,220,2017,August,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,162,1,Canceled,2017-07-25,2,5,812,73603
Resort Hotel,NO,18,2015,August,2,3,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,196,0,Transient,143,1,Check-Out,2015-09-03,2,5,717,65032
Resort Hotel,NO,99,2017,April,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,Contract,83,0,Check-Out,2017-05-04,2,7,580,52601
Resort Hotel,YES,118,2015,August,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,186,0,Canceled,2015-05-01,2,8,1489,135056
Resort Hotel,YES,345,2016,August,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,113,0,Canceled,2016-01-18,2,4,454,41142
Resort Hotel,NO,13,2017,June,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,94,0,Transient,75,0,Check-Out,2017-06-09,1,2,150,13605
Resort Hotel,YES,41,2016,March,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,77,0,Canceled,2016-02-15,2,6,459,41631
Resort Hotel,NO,62,2015,November,2,4,1,0,0,SC,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,313,0,Transient-Party,19,0,Check-Out,2015-11-24,1,6,111,10068
Resort Hotel,NO,77,2016,December,0,1,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314,0,Transient,45,0,Check-Out,2016-12-24,2,1,45,4049
Resort Hotel,YES,170,2016,September,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,181,0,Transient,107,0,Canceled,2016-08-24,2,5,536,48615
Resort Hotel,NO,16,2015,November,0,2,1,0,0,BB,Unknown,Corporate,Corporate,0,0,3,A,D,0,No Deposit,94,0,Transient,35,0,Check-Out,2015-11-20,1,2,70,6349
Resort Hotel,NO,128,2016,December,0,2,2,0,0,HB,PRT,Groups,Direct,0,0,0,E,E,0,No Deposit,94,97,Transient,340,1,Check-Out,2017-01-01,2,2,680,61676
Resort Hotel,NO,3,2016,December,0,1,3,1,0,HB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,158,0,Check-Out,2016-12-04,4,1,158,14331
Resort Hotel,NO,5,2017,July,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,0,No Deposit,250,0,Transient-Party,74,0,Check-Out,2017-07-13,1,1,74,6707
Resort Hotel,NO,8,2015,July,0,4,3,2,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240,0,Transient,193,1,Check-Out,2015-07-11,5,4,772,70020
Resort Hotel,NO,16,2017,March,2,2,2,0,0,HB,ITA,Direct,Direct,1,0,2,E,E,2,No Deposit,94,0,Transient-Party,80,1,Check-Out,2017-03-23,2,4,320,29024
Resort Hotel,NO,0,2015,July,1,0,2,0,0,BB,BEL,Direct,Direct,0,0,0,G,G,0,No Deposit,94,0,Transient,153,0,Check-Out,2015-07-21,2,1,153,13877
Resort Hotel,NO,4,2016,January,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,1,A,D,0,No Deposit,94,0,Transient,33,0,Check-Out,2016-01-28,1,2,66,5986
Resort Hotel,YES,130,2016,June,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,Transient,139,0,Canceled,2016-04-04,4,7,971,88067
Resort Hotel,NO,55,2015,December,1,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient,26,3,Check-Out,2015-12-28,2,3,78,7102
Resort Hotel,NO,7,2016,August,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient-Party,199,1,Check-Out,2016-08-28,2,2,398,36099
Resort Hotel,NO,99,2017,July,3,6,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,209,0,Check-Out,2017-07-24,2,9,1881,170607
Resort Hotel,NO,2,2016,November,1,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,0,Transient,38,0,Check-Out,2016-11-28,1,2,76,6893
Resort Hotel,YES,163,2017,July,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,182,0,Canceled,2017-01-30,2,6,1092,99044
Resort Hotel,NO,87,2017,May,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,0,Transient,94,2,Check-Out,2017-05-24,2,4,376,34103
Resort Hotel,NO,1,2015,December,1,2,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240,0,Transient,54,1,Check-Out,2015-12-24,3,3,161,14604
Resort Hotel,YES,2,2016,May,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,94,0,Transient,70,0,Canceled,2016-05-05,1,1,70,6349
Resort Hotel,NO,5,2016,May,2,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,393,0,Transient-Party,55,1,Check-Out,2016-05-10,2,2,109,9904
Resort Hotel,NO,43,2017,March,0,2,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,Transient,148,1,Check-Out,2017-03-12,4,2,296,26847
Resort Hotel,NO,203,2017,August,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,2,No Deposit,314,0,Transient,185,1,Check-Out,2017-08-26,4,7,1292,117139
Resort Hotel,NO,13,2016,August,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,224,0,Check-Out,2016-08-12,2,4,896,81267
Resort Hotel,YES,60,2015,August,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,121,1,Canceled,2015-07-03,2,6,723,65576
Resort Hotel,NO,3,2017,January,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient,34,0,Check-Out,2017-01-27,2,1,34,3084
Resort Hotel,NO,164,2016,May,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,0,Transient-Party,52,1,Check-Out,2016-05-10,2,5,261,23673
Resort Hotel,NO,0,2017,March,4,10,1,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,76,0,Check-Out,2017-04-12,1,14,1058,95997
Resort Hotel,YES,120,2015,August,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,121,1,Canceled,2015-06-11,2,3,362,32815
Resort Hotel,NO,279,2016,September,2,5,2,0,0,HB,POL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,315,0,Transient,96,0,Check-Out,2016-09-08,2,7,670,60766
Resort Hotel,YES,268,2017,July,3,8,3,1,0,BB,NOR,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,209,0,Canceled,2016-10-08,4,11,2296,208250
Resort Hotel,NO,3,2016,December,1,2,1,0,0,BB,Unknown,Corporate,Corporate,0,0,8,A,A,0,No Deposit,94,0,Transient,30,0,Check-Out,2016-12-15,1,3,90,8163
Resort Hotel,NO,142,2016,May,4,6,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,66,1,Check-Out,2016-05-18,2,10,657,59590
Resort Hotel,NO,305,2015,November,1,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,55,1,Check-Out,2015-11-09,2,4,220,19954
Resort Hotel,YES,13,2016,February,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,53,1,Canceled,2016-01-28,2,2,106,9614
Resort Hotel,NO,50,2016,March,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,0,Transient,54,0,Check-Out,2016-03-18,2,14,760,68887
Resort Hotel,YES,81,2015,August,0,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,0,Transient,179,0,Canceled,2015-08-01,2,5,895,81177
Resort Hotel,YES,11,2017,August,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,252,1,Canceled,2017-08-07,2,4,1008,91426
Resort Hotel,NO,6,2016,April,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,Transient,56,0,Check-Out,2016-04-29,1,1,56,5079
Resort Hotel,YES,260,2017,August,3,7,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,Transient,292,0,Canceled,2016-11-27,4,10,2920,264844
Resort Hotel,NO,4,2015,July,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient-Party,192,2,Check-Out,2015-08-02,2,2,384,34829
Resort Hotel,NO,103,2016,May,2,5,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,315,0,Transient,47,0,Check-Out,2016-05-09,2,7,327,29682
Resort Hotel,YES,48,2015,July,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,210,1,Canceled,2015-07-03,4,2,420,38094
Resort Hotel,NO,0,2016,May,1,0,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,94,0,Transient,42,0,Check-Out,2016-05-24,1,1,42,3809
Resort Hotel,NO,10,2016,January,1,3,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115,0,Transient,26,0,Check-Out,2016-01-25,2,4,104,9469
Resort Hotel,NO,68,2016,August,2,5,2,1,0,HB,ROU,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,Transient,279,2,Check-Out,2016-08-25,3,7,1956,177366
Resort Hotel,NO,196,2016,March,3,6,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,0,Transient,28,0,Check-Out,2016-03-30,2,9,253,22938
Resort Hotel,NO,4,2017,January,2,1,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,42,0,Check-Out,2017-01-18,1,3,126,11428
Resort Hotel,NO,11,2015,August,2,4,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,0,Transient,175,1,Check-Out,2015-08-27,2,6,1051,95328
Resort Hotel,NO,1,2016,January,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,Transient,40,1,Check-Out,2016-01-27,1,1,40,3628
Resort Hotel,YES,71,2015,August,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,119,0,Canceled,2015-07-20,2,9,1068,96895
Resort Hotel,NO,7,2017,March,2,3,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,94,0,Transient-Party,44,0,Check-Out,2017-03-07,2,5,220,19954
Resort Hotel,YES,319,2017,June,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,74,0,Canceled,2016-09-28,2,4,297,26938
Resort Hotel,NO,307,2016,May,4,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,0,Contract,51,0,Check-Out,2016-06-01,2,10,509,46148
Resort Hotel,YES,9,2017,March,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,0,Transient,34,0,Canceled,2017-02-24,2,1,34,3084
Resort Hotel,NO,19,2017,February,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,0,Transient,48,1,Check-Out,2017-02-12,2,1,48,4354
Resort Hotel,YES,56,2017,July,2,5,2,0,0,BB,MAR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,225,2,Canceled,2017-06-03,2,7,1575,142853
Resort Hotel,YES,0,2017,August,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,264,0,Canceled,2017-08-14,2,1,264,23945
Resort Hotel,YES,114,2016,July,1,3,2,2,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,Transient,240,0,Canceled,2016-03-29,4,4,960,87072
Resort Hotel,NO,2,2017,June,0,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,90,1,Check-Out,2017-06-03,2,2,180,16326
Resort Hotel,YES,168,2017,March,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,48,0,Canceled,2016-09-18,2,7,333,30183
Resort Hotel,NO,1,2017,January,2,4,2,0,0,BB,POL,Direct,Direct,1,0,1,F,F,0,No Deposit,250,0,Transient,70,2,Check-Out,2017-01-25,2,6,420,38094
Resort Hotel,NO,16,2016,December,0,1,1,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,60,1,Check-Out,2016-12-30,1,1,60,5442
Resort Hotel,NO,12,2017,February,2,1,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,Transient-Party,79,1,Check-Out,2017-02-28,3,3,237,21496
Resort Hotel,YES,178,2016,October,2,2,3,1,0,BB,SWE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,Transient,111,0,Canceled,2016-06-20,4,4,443,40180
Resort Hotel,NO,12,2017,August,1,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,Transient,224,3,Check-Out,2017-08-23,2,2,448,40634
Resort Hotel,YES,62,2016,December,1,2,2,0,0,BB,CN,Direct,Direct,0,0,0,A,A,2,No Deposit,250,0,Transient,165,1,Canceled,2016-11-21,2,3,496,44986
